Brand,Similar Brands,Coocurrence Frequency
Resin,Maison Rosina,333.3333
Resin,Redux Charles Chang-Lima,333.3333
Resin,Diamond in the Rough,333.3333
ROARKE new york,Jacqueline Rose,1000.0
ROARKE new york,Jouer Le Style,1000.0
ROARKE new york,Golden Retriever,1000.0
ROARKE new york,Fleet Street,1000.0
ROARKE new york,NoJo,1000.0
ROARKE new york,Nookie,1000.0
ROARKE new york,Mando,1000.0
ROARKE new york,Rosamunda,1000.0
ROARKE new york,Irving W. Rice & Co.,1000.0
ROARKE new york,Nordic Track,1000.0
Rosegold,Redline,1000.0
Rosegold,Veet,1000.0
Rosegold,Roberta Freymann,1000.0
Rosegold,Jacqueline Rose,1000.0
Rosegold,Dr.Ci:Labo,1000.0
Rosegold,Jouer Le Style,1000.0
Rosegold,Golden Retriever,1000.0
Rosegold,Fleet Street,1000.0
Rosegold,Jacques Lemans,1000.0
Rosegold,Rosamunda,1000.0
RumbaTime,Tocs,1000.0
RumbaTime,Breo,1000.0
RumbaTime,Sprout,1000.0
RumbaTime,Padma,333.3333
RumbaTime,REM,333.3333
RumbaTime,Papillio,250.0
RumbaTime,Sula,250.0
RumbaTime,Sesame Street,200.0
RumbaTime,Painted Nail,200.0
RumbaTime,Reverie,200.0
Sachin + Babi,Briefly Stated,1000.0
Sachin + Babi,Briggs,1000.0
Sachin + Babi,Harmonie,1000.0
Sachin + Babi,Glamglow,1000.0
Sachin + Babi,Tria Beauty,1000.0
Sachin + Babi,Sly 010,1000.0
Sachin + Babi,Royal Doulton,1000.0
Sachin + Babi,Bostonian,1000.0
Sachin + Babi,Kenetrek,1000.0
Sachin + Babi,Icon Eyewear,1000.0
Sachin + Babi,Georgia Boot,1000.0
Soft Joie,Younique,1000.0
Soft Joie,Emilie Sloan,1000.0
Soft Joie,Milla,1000.0
Soft Joie,Le Château,1000.0
Soft Joie,Barneys New York CO-OP,1000.0
Soft Joie,Chronicle Books,1000.0
Soft Joie,Iomoi,1000.0
Soft Joie,Roberta Freymann,1000.0
Soft Joie,Megan Odabash,1000.0
Soft Joie,Silver Spring,1000.0
Soft Joie,Designers Guild,1000.0
Soo Ihn Kim,Libbey,1000.0
Soo Ihn Kim,Giorgio Martello,1000.0
Soo Ihn Kim,Michel Klein,1000.0
Soo Ihn Kim,Soraya,1000.0
Soo Ihn Kim,Susan Foster,1000.0
Soo Ihn Kim,Ekaterina Kukhareva,1000.0
Soo Ihn Kim,Stark,500.0
Soo Ihn Kim,Versace By Rosenthal,500.0
Soo Ihn Kim,Asha,500.0
Soo Ihn Kim,Marbella,500.0
State & Lake,Nicholas King,1000.0
State & Lake,Kenetrek,1000.0
State & Lake,Bow & Arrow,1000.0
State & Lake,Erfurt,1000.0
State & Lake,Lasonia,1000.0
State & Lake,Bark,1000.0
State & Lake,Megan Odabash,1000.0
State & Lake,Timbuk2,500.0
State & Lake,Williamson,500.0
State & Lake,Michelle Windheuser,500.0
TEXTILE Elizabeth and James,Timbuk2,1000.0
TEXTILE Elizabeth and James,UFC,1000.0
TEXTILE Elizabeth and James,Tallow,1000.0
TEXTILE Elizabeth and James,Briggs,1000.0
TEXTILE Elizabeth and James,Brodie,1000.0
TEXTILE Elizabeth and James,D-Segno,1000.0
TEXTILE Elizabeth and James,Groundhog,1000.0
TEXTILE Elizabeth and James,Harmonie,1000.0
TEXTILE Elizabeth and James,ESQ,1000.0
TEXTILE Elizabeth and James,Treksta,1000.0
TEXTILE Elizabeth and James,Trasparenze,1000.0
Tilo,Erika Pena,1000.0
Tilo,Rxmance,1000.0
Tilo,Tagliatore,1000.0
Tilo,Heal's,1000.0
Tilo,Soundgirl,500.0
Tilo,Fleet Jewelry,500.0
Tilo,Reformation,500.0
Tilo,Testimony Los Angeles,500.0
Tilo,Zoe D.,500.0
Tilo,Luxury Jones,500.0
Top Secret,Sirena,1000.0
Top Secret,Spare Change,1000.0
Top Secret,SnowAngel,1000.0
Top Secret,Staheekum,1000.0
Top Secret,Swoop,1000.0
Top Secret,Token,1000.0
Top Secret,Treksta,1000.0
Top Secret,Visualites,1000.0
Top Secret,Erika Pena,1000.0
Top Secret,Rxmance,1000.0
Top Secret,Sleep,1000.0
Vanessa Mooney,Lifetime Collective,1000.0
Vanessa Mooney,BU,1000.0
Vanessa Mooney,Heal's,1000.0
Vanessa Mooney,Erika Pena,1000.0
Vanessa Mooney,Ocean Drive,1000.0
Vanessa Mooney,Rxmance,1000.0
Vanessa Mooney,Ten Strawberry Street,1000.0
Vanessa Mooney,Rara,1000.0
Vanessa Mooney,Tagliatore,1000.0
Vanessa Mooney,Soyun,1000.0
Vanessa Mooney,Tres,1000.0
Wayuu Taya Foundation,Rara,1000.0
Wayuu Taya Foundation,Treksta,1000.0
Wayuu Taya Foundation,Sucrette,1000.0
Wayuu Taya Foundation,S.t.a.m.p.s.,1000.0
Wayuu Taya Foundation,Top Choice,1000.0
Wayuu Taya Foundation,Sansovino 6,1000.0
Wayuu Taya Foundation,Elliot Mann,500.0
Wayuu Taya Foundation,Typhoon,333.3333
Wayuu Taya Foundation,Tools of the Trade,333.3333
Wayuu Taya Foundation,Sensi,250.0
Woodford & Co,MPG,500.0
Woodford & Co,See You Monday,500.0
Woodford & Co,Woods of Windsor,500.0
Woodford & Co,Mouille,333.3333
Woodford & Co,My Pet Square,333.3333
Woodford & Co,Somedays Lovin,250.0
Woodford & Co,Lala Berlin,250.0
Woodford & Co,Falling Whistles,200.0
Woodford & Co,Staple,200.0
Woodford & Co,Avant Garde,166.6667
Brilliance+,Backyard Safari,1000.0
Brilliance+,Crystallite,1000.0
Brilliance+,Arizona,1000.0
Brilliance+,Zoot Sports,500.0
Brilliance+,Braza,500.0
Brilliance+,Anna Capri,500.0
Brilliance+,AX Paris,500.0
Brilliance+,Warrior Sports,500.0
Brilliance+,Latte Carezza,333.3333
Brilliance+,Casual Couture by Green Envelope,333.3333
And Mary,Alpro,1000.0
And Mary,Briggs,1000.0
And Mary,Airstream,1000.0
And Mary,Rara,1000.0
And Mary,Fannie Schiavoni,1000.0
And Mary,agnès b.,1000.0
And Mary,Briefly Stated,1000.0
And Mary,Bostonian,1000.0
And Mary,Farron Elizabeth,1000.0
And Mary,S.t.a.m.p.s.,1000.0
And Mary,Alvita,1000.0
ARCOPEDICO,Fly Flot,333.3333
ARCOPEDICO,Khrio,250.0
ARCOPEDICO,White Mt.,166.6667
ARCOPEDICO,Robert Friedman,142.8571
ARCOPEDICO,Pierre Darre',125.0
ARCOPEDICO,Everybody,125.0
ARCOPEDICO,El Naturalista,83.3333
ARCOPEDICO,Spring Step,71.4286
ARCOPEDICO,Fidji,71.4286
ARCOPEDICO,Chaudry,66.6667
Cara,Cathy's Concepts,1000.0
Cara,Astrakhan,1000.0
Cara,Emilie Sloan,1000.0
Cara,Caipirinha,1000.0
Cara,Arne & Carlos,500.0
Cara,Carlton,500.0
Cara,Cavalleria Toscana,500.0
Cara,Chaser,400.0
Cara,Tees by Tina,333.3333
Cara,Glo,333.3333
CK Collection,Rake,1000.0
CK Collection,Edward Green,1000.0
CK Collection,Lanni,1000.0
CK Collection,Muratori,1000.0
CK Collection,S.t. Dupont,1000.0
CK Collection,Kolor,1000.0
CK Collection,Jonathan Martin,1000.0
CK Collection,Nature's Way,1000.0
CK Collection,Miss Boucheron,1000.0
CK Collection,Absorba,1000.0
Fine Lines,Ulla Johnson,71.4286
Fine Lines,Virginia Johnson,55.5556
Fine Lines,Kasil,52.6316
Fine Lines,Demy Lee,38.4615
Fine Lines,Add Down,18.1818
Fine Lines,Sauce,15.1515
Fine Lines,Beyond Vintage,10.4167
Fine Lines,Kova And T,8.1967
Fine Lines,Smythe,5.4348
Fine Lines,Apothia,5.291
Gardenia,Klub Nico,166.6667
Gardenia,Robert Piguet,142.8571
Gardenia,Pink Soda,125.0
Gardenia,David Aubrey,76.9231
Gardenia,Comptoir Sud Pacifique,66.6667
Gardenia,Libby Edelman,62.5
Gardenia,Allegra Hicks,58.8235
Gardenia,Bobeau,52.6316
Gardenia,CARDIGAN by Lynne Hiriak,47.619
Gardenia,Pink Sugar,45.4545
Iron Fist,Swildens,1000.0
Iron Fist,Insideout,1000.0
Iron Fist,MetaGrip,500.0
Iron Fist,JuJu,333.3333
Iron Fist,Dover,333.3333
Iron Fist,Vagabond,333.3333
Iron Fist,Diamond in the Rough,333.3333
Iron Fist,Royal Asscher Cut,333.3333
Iron Fist,Five Ten,333.3333
Iron Fist,Ruby Rocks,285.7143
Jovonnista,Harmonie,1000.0
Jovonnista,Fortis,1000.0
Jovonnista,G.E.T.,250.0
Jovonnista,Va Va,200.0
Jovonnista,Mng,166.6667
Jovonnista,Erica Weiner,142.8571
Jovonnista,Kaos,125.0
Jovonnista,Ambre Babzoe,125.0
Jovonnista,Imitation,125.0
Jovonnista,Moving Comfort,125.0
Liquid Keratin,Bobster Eyewear,1000.0
Liquid Keratin,Chez by Cheryl,1000.0
Liquid Keratin,Jason,1000.0
Liquid Keratin,Primal Elements,1000.0
Liquid Keratin,Diana Broussard,1000.0
Liquid Keratin,Grazia,500.0
Liquid Keratin,Elizabeth Brady Jewelry,500.0
Liquid Keratin,Sergio Tacchini,500.0
Liquid Keratin,Bionic,500.0
Liquid Keratin,Fleet Jewelry,500.0
Marian,Alberta Ferretti,1.2107
Marian,Dries Van Noten,0.5583
Marian,Fendi,0.0276
Marian,Miu Miu,0.0239
Marian,Yves Saint Laurent,0.0124
Marian,Chloé,0.0124
Marian,Prada,0.012
Marian,Jimmy Choo,0.0116
Marian,Gucci,0.0102
Nearly Nude,Trasparenze,1000.0
Nearly Nude,LK,1000.0
Nearly Nude,J For James,1000.0
Nearly Nude,Rheanna Lingham,1000.0
Nearly Nude,Blake Brody,500.0
Nearly Nude,Shirley of Hollywood,500.0
Nearly Nude,Jourdan,500.0
Nearly Nude,Route 66,500.0
Nearly Nude,Completely Bare,500.0
Nearly Nude,Gabrialla,500.0
Nookie,NoJo,1000.0
Nookie,Irving W. Rice & Co.,1000.0
Nookie,Mando,1000.0
Nookie,Nordic Track,1000.0
Nookie,Yoon,500.0
Nookie,Impact,500.0
Nookie,Imperial Star,500.0
Nookie,Ziio,500.0
Nookie,Titanium,500.0
Nookie,Verona,500.0
Priori,Hellmuth,500.0
Priori,Urban Spa,500.0
Priori,Pur,500.0
Priori,Becca Moon,500.0
Priori,Mondani,500.0
Priori,InModern,500.0
Priori,Hawke & Co,333.3333
Priori,Purlisse,333.3333
Priori,Haviland,333.3333
Priori,Offi,250.0
Red Carpet,POP,1000.0
Red Carpet,Samy,1000.0
Red Carpet,Seche,1000.0
Red Carpet,Scarlet Roos,1000.0
Red Carpet,Grevi,1000.0
Red Carpet,Liz Rene Couture,1000.0
Red Carpet,Delices,1000.0
Red Carpet,Capoverso,1000.0
Red Carpet,Masada,1000.0
Red Carpet,Live Nation,500.0
Reverse,Silver,1000.0
Reverse,Hunt No More,1000.0
Reverse,Ocean Drive,1000.0
Reverse,Sole,1000.0
Reverse,My Pet Square,666.6667
Reverse,Somedays Lovin,500.0
Reverse,Mad Love,500.0
Reverse,MPG,500.0
Reverse,Pete & Greta,500.0
Reverse,See You Monday,500.0
Sabrina,Laundry by Shelli Segal,0.2975
Sabrina,Vince Camuto,0.1676
Seventh Wonderland,Sleep,1000.0
Seventh Wonderland,Sorbet,1000.0
Seventh Wonderland,Samantha Wills,1000.0
Seventh Wonderland,Sirena,1000.0
Seventh Wonderland,Haven Fits Over Sunwear,1000.0
Seventh Wonderland,Blue Tassel,1000.0
Seventh Wonderland,Sudden Change,1000.0
Seventh Wonderland,S4,1000.0
Seventh Wonderland,SnowAngel,1000.0
Seventh Wonderland,Spoon,1000.0
Seventh Wonderland,Staheekum,1000.0
SoleRebels,Sirena,1000.0
SoleRebels,Haven Fits Over Sunwear,1000.0
SoleRebels,Spare Change,1000.0
SoleRebels,SnowAngel,1000.0
SoleRebels,Spoon,1000.0
SoleRebels,Swoop,1000.0
SoleRebels,Token,1000.0
SoleRebels,Visualites,1000.0
SoleRebels,Chubasco,1000.0
SoleRebels,Sleep,1000.0
SoleRebels,Snipe,1000.0
Timeless,Rütme,1000.0
Timeless,Nice Things,1000.0
Timeless,Vagabond,333.3333
Timeless,Minimum,333.3333
Timeless,Fever,200.0
Timeless,Nümph,142.8571
Timeless,Alice Hannah,111.1111
Timeless,Sugarhill Boutique,100.0
Timeless,Kickers,58.8235
Timeless,Yumi,52.6316
Toi et Moi,FEA,1000.0
Toi et Moi,Hummer,1000.0
Toi et Moi,Dimitris Zoz,1000.0
Toi et Moi,Tabea,1000.0
Toi et Moi,Fenjal,1000.0
Toi et Moi,Heather Hawkins,1000.0
Toi et Moi,Tempur-Pedic,1000.0
Toi et Moi,Terry Bicycle,1000.0
Toi et Moi,Heelys,1000.0
Toi et Moi,Diamond Tea,1000.0
Un après-midi de chien,BU,1000.0
Un après-midi de chien,Bastien,1000.0
Un après-midi de chien,Base London,500.0
Un après-midi de chien,Sequoia,333.3333
Un après-midi de chien,aquagirl,200.0
Un après-midi de chien,Seaton,200.0
Un après-midi de chien,Bantu,200.0
Un après-midi de chien,Appartamento 50,200.0
Un après-midi de chien,Josefina De Alba,166.6667
Un après-midi de chien,Market,142.8571
Y.e.s.,Snobby Sheep,1000.0
Y.e.s.,Elliott Lauren,500.0
Y.e.s.,Collection XIIX,333.3333
Y.e.s.,Rick Steves,333.3333
Y.e.s.,Joey New York,250.0
Y.e.s.,Goodie Two Sleeves,250.0
Y.e.s.,Snap Clips,250.0
Y.e.s.,Scully,250.0
Y.e.s.,Oh!,250.0
Y.e.s.,Scout,125.0
Love + Toast,Jerry Leigh,1000.0
Love + Toast,Brodie,1000.0
Love + Toast,Island Surf,1000.0
Love + Toast,Lupin,1000.0
Love + Toast,Catherine Rapetti,1000.0
Love + Toast,Nicholas King,1000.0
Love + Toast,Ladybird,1000.0
Love + Toast,From The Blue,1000.0
Love + Toast,20000000 fragments,1000.0
Love + Toast,Esperanza,1000.0
Love + Toast,Sneaky Fox,1000.0
NP Set,Fast Set,250.0
NP Set,Jet Set,100.0
NP Set,Melissa,6.2893
NP Set,Aidan Mattox,2.4876
NP Set,Charlotte Russe,0.0931
NP Set,MICHAEL Michael Kors,0.0228
NP Set,BCBG MAX AZRIA,0.0176
Tokyo Milk,Sirena,1000.0
Tokyo Milk,Haven Fits Over Sunwear,1000.0
Tokyo Milk,Spare Change,1000.0
Tokyo Milk,Penbrooke,1000.0
Tokyo Milk,SnowAngel,1000.0
Tokyo Milk,Staheekum,1000.0
Tokyo Milk,Swoop,1000.0
Tokyo Milk,Token,1000.0
Tokyo Milk,Treksta,1000.0
Tokyo Milk,Visualites,1000.0
Tokyo Milk,Tokyobay,1000.0
Akhassa,Alpro,1000.0
Akhassa,Airstream,1000.0
Akhassa,agnès b.,1000.0
Akhassa,Fannie Schiavoni,1000.0
Akhassa,Farron Elizabeth,1000.0
Akhassa,Amazonas,1000.0
Akhassa,Ace Delivery,1000.0
Akhassa,Amaort,1000.0
Akhassa,Alvita,1000.0
Akhassa,Andrea Behar,1000.0
Amy Butler,Alpro,1000.0
Amy Butler,Briggs,1000.0
Amy Butler,Airstream,1000.0
Amy Butler,agnès b.,1000.0
Amy Butler,Bostonian,1000.0
Amy Butler,Fannie Schiavoni,1000.0
Amy Butler,Farron Elizabeth,1000.0
Amy Butler,Amazonas,1000.0
Amy Butler,Ace Delivery,1000.0
Amy Butler,Andrea Behar,1000.0
BeingTRUE,American Beauty,1000.0
BeingTRUE,Glamglow,1000.0
BeingTRUE,Tria Beauty,1000.0
BeingTRUE,Sun Laboratories,1000.0
BeingTRUE,Le Donne,1000.0
BeingTRUE,Thierry Colson,1000.0
BeingTRUE,Taylor of Old Bond Street,1000.0
BeingTRUE,Lola James,1000.0
BeingTRUE,Beija,1000.0
BeingTRUE,Avani,1000.0
Bibi Ghost,Esperanza,1000.0
Bibi Ghost,Ladybird,1000.0
Bibi Ghost,Sue London,1000.0
Bibi Ghost,Island Surf,1000.0
Bibi Ghost,Torino Leather Co.,500.0
Bibi Ghost,Jo Ghost,500.0
Bibi Ghost,Pink Cookie,500.0
Bibi Ghost,Becca Moon,500.0
Bibi Ghost,Flora Bella,500.0
Bibi Ghost,Overland Equipment,500.0
Bioelements,Bioworld,1000.0
Bioelements,Elemental Herbology,1000.0
Bioelements,Aplus Organic Collection,1000.0
Bioelements,Brown Label,1000.0
Bioelements,BeHolic,1000.0
Bioelements,Eyliplex-2,1000.0
Bioelements,South Beach,1000.0
Bioelements,Bionic,500.0
Bioelements,Le Ragazze Di St. Barth,500.0
Bioelements,Alexa Hampton,500.0
CosMedix,Collette Dinnigan,15.625
CosMedix,Bird by Juicy Couture,7.5758
DHC,Redline,1000.0
DHC,Veet,1000.0
DHC,Dr.Ci:Labo,1000.0
DHC,Grazia,500.0
DHC,Silver Dagger,500.0
DHC,Grazia'Lliani,333.3333
DHC,PAM,333.3333
DHC,Allude,333.3333
DHC,Fontanelli,250.0
DHC,Dolci Gioie,250.0
Elta MD,Yes To Carrots,47.619
Elta MD,Skinceuticals,41.6667
Elta MD,Clive Christian,40.0
Elta MD,Claudia Ciuti,27.7778
Elta MD,Tsubo,27.7778
Elta MD,Daniblack,23.8095
Elta MD,Babyliss,20.4082
Elta MD,Creed,18.5185
Elta MD,Mother,13.1579
Elta MD,Bruno Magli,9.901
FarmHouse Fresh,Alpro,1000.0
FarmHouse Fresh,Airstream,1000.0
FarmHouse Fresh,Fannie Schiavoni,1000.0
FarmHouse Fresh,Farron Elizabeth,1000.0
FarmHouse Fresh,Amazonas,1000.0
FarmHouse Fresh,Ace Delivery,1000.0
FarmHouse Fresh,agnès b.,1000.0
FarmHouse Fresh,Amaort,1000.0
FarmHouse Fresh,Alvita,1000.0
FarmHouse Fresh,Andrea Behar,1000.0
Finders Keepers,Academie,1000.0
Finders Keepers,Concord,1000.0
Finders Keepers,Ocean Drive,1000.0
Finders Keepers,Nicholas King,1000.0
Finders Keepers,Jimmyjane,1000.0
Finders Keepers,DimitySO,1000.0
Finders Keepers,d Collection,1000.0
Finders Keepers,Sofie,1000.0
Finders Keepers,Paolo Costagli,1000.0
Finders Keepers,Megan Odabash,1000.0
Glo,UFC,1000.0
Glo,Majestic Swim,666.6667
Glo,Tourneau,666.6667
Glo,Cara,333.3333
Glo,Westbound Woman,285.7143
Glo,Private Label,250.0
Glo,Joujou,250.0
Glo,Nioxin,200.0
Glo,Giorgio Beverly Hills,181.8182
Glo,Vidal Sassoon,153.8462
Glycolix Elite,Glytone,1000.0
Glycolix Elite,PCA Skin,333.3333
Glycolix Elite,Dermablend,55.5556
Glycolix Elite,Jambu,55.5556
Glycolix Elite,Acorn,47.619
Glycolix Elite,100% Pure,45.4545
Glycolix Elite,Hobo,33.3333
Glycolix Elite,Dogeared Jewels,33.3333
Glycolix Elite,Avene,29.4118
Glycolix Elite,La Roche-Posay,27.7778
Glytone,Glycolix Elite,1000.0
Glytone,PCA Skin,333.3333
Glytone,Dermablend,55.5556
Glytone,Jambu,55.5556
Glytone,Acorn,47.619
Glytone,100% Pure,45.4545
Glytone,Hobo,33.3333
Glytone,Dogeared Jewels,33.3333
Glytone,Avene,29.4118
Glytone,La Roche-Posay,27.7778
iS Clinical,Belle & Bunty,333.3333
iS Clinical,Vivite,200.0
iS Clinical,213 Industry,166.6667
iS Clinical,Huggies,111.1111
iS Clinical,Naya,83.3333
iS Clinical,Heartloom,62.5
iS Clinical,Odille,43.4783
iS Clinical,Skinceuticals,41.6667
iS Clinical,Mephisto,31.25
iS Clinical,Wheels & Doll Baby,27.7778
Keratin Complex,Bobster Eyewear,1000.0
Keratin Complex,Chez by Cheryl,1000.0
Keratin Complex,Jason,1000.0
Keratin Complex,Primal Elements,1000.0
Keratin Complex,Schott NYC,1000.0
Keratin Complex,Liquid Keratin,1000.0
Keratin Complex,Diana Broussard,1000.0
Keratin Complex,Grazia,500.0
Keratin Complex,CA4LA,500.0
Keratin Complex,Elizabeth Brady Jewelry,500.0
Ladakh,Lifetime Collective,1000.0
Ladakh,Concord,1000.0
Ladakh,Ocean Drive,1000.0
Ladakh,d Collection,1000.0
Ladakh,Sole,1000.0
Ladakh,Akribos XXIV,1000.0
Ladakh,Fairground,500.0
Ladakh,MPG,500.0
Ladakh,Pete & Greta,500.0
Ladakh,See You Monday,500.0
Living Doll,Eterna,1000.0
Living Doll,Danbò,1000.0
Living Doll,Blow,1000.0
Living Doll,Haiku by Sharon Eisenhauer,1000.0
Living Doll,Gorgeous,500.0
Living Doll,Raviya,500.0
Living Doll,Diva,500.0
Living Doll,Clouds & Stars,500.0
Living Doll,Black Lily,400.0
Living Doll,La Diva,333.3333
M2 Skin Care,Mederma,142.8571
M2 Skin Care,Sonya Dakar,125.0
M2 Skin Care,Desert Essence,111.1111
M2 Skin Care,MD Formulations,76.9231
M2 Skin Care,Beautyblender,62.5
M2 Skin Care,GiGi,62.5
M2 Skin Care,Skyn Iceland,58.8235
M2 Skin Care,SK-II,52.6316
M2 Skin Care,Malin+Goetz,40.0
M2 Skin Care,Alpha Hydrox,40.0
Macadamia Natural Oil,Bobster Eyewear,1000.0
Macadamia Natural Oil,Brodie,1000.0
Macadamia Natural Oil,Chez by Cheryl,1000.0
Macadamia Natural Oil,Lupin,1000.0
Macadamia Natural Oil,Gretta,1000.0
Macadamia Natural Oil,Icebug,1000.0
Macadamia Natural Oil,Esperanza,1000.0
Macadamia Natural Oil,Jason,1000.0
Macadamia Natural Oil,Island Surf,1000.0
Macadamia Natural Oil,Ladybird,1000.0
Macadamia Natural Oil,Blutsgeschwister,1000.0
Me! Bath,L.G.R,1000.0
Me! Bath,Selima,500.0
Me! Bath,Collection 18,500.0
Me! Bath,Bodum,250.0
Me! Bath,Johnny Loves Rosie,166.6667
Me! Bath,Nana,142.8571
Me! Bath,Mirco Giovannini,111.1111
Me! Bath,Promiscuous,100.0
Me! Bath,Albertus,90.9091
Me! Bath,Azaara,83.3333
Melvita Organic,Thief And Bandit,333.3333
Melvita Organic,A Question Of,333.3333
Melvita Organic,Lulu Organics,250.0
Melvita Organic,Horny Toad,142.8571
Melvita Organic,Chinti and Parker,142.8571
Melvita Organic,Stewart + Brown,125.0
Melvita Organic,Cri De Coeur,90.9091
Melvita Organic,Naya,83.3333
Melvita Organic,Organic,71.4286
Melvita Organic,Pangea Organics,66.6667
Payot,POP,1000.0
Payot,Muratori,1000.0
Payot,Absorba,1000.0
Payot,Cleo,1000.0
Payot,Studio 1,333.3333
Payot,Orlane,333.3333
Payot,Osh Kosh,333.3333
Payot,Jivago,333.3333
Payot,JL Lane,333.3333
Payot,Unlimited,250.0
Ralph Lauren Fragrance,Rake,1000.0
Ralph Lauren Fragrance,Bobster Eyewear,1000.0
Ralph Lauren Fragrance,Emilie Sloan,1000.0
Ralph Lauren Fragrance,Muratori,1000.0
Ralph Lauren Fragrance,Papi,1000.0
Ralph Lauren Fragrance,Superman,1000.0
Ralph Lauren Fragrance,Naomi,1000.0
Ralph Lauren Fragrance,Six Degrees,1000.0
Ralph Lauren Fragrance,Chez by Cheryl,1000.0
Ralph Lauren Fragrance,Island Surf,1000.0
Ralph Lauren Fragrance,Jacqueline Rose,1000.0
Sass,UES,1000.0
Sass,White Orchid,500.0
Sass,No Lift Nails,500.0
Sass,Baku,333.3333
Sass,Coral Blue,333.3333
Sass,Elchim,333.3333
Sass,AR+,333.3333
Sass,Caruso,333.3333
Sass,Diamond in the Rough,333.3333
Sass,Rise,250.0
Sebastian Professional,Samy,1000.0
Sebastian Professional,Ben 10,1000.0
Sebastian Professional,Seche,1000.0
Sebastian Professional,Anastasia Bice,1000.0
Sebastian Professional,Loita,1000.0
Sebastian Professional,Masada,1000.0
Sebastian Professional,Vouelle,1000.0
Sebastian Professional,Live Nation,500.0
Sebastian Professional,Top Gun,500.0
Sebastian Professional,Nunu,500.0
Sisley,Ozone,1000.0
Sisley,Naomi,1000.0
Sisley,Le Château,1000.0
Sisley,Pendergrass,1000.0
Sisley,Shikakai,1000.0
Sisley,Hidesign,1000.0
Sisley,Silver Spring,1000.0
Sisley,Shen Min,1000.0
Sisley,Penbrooke,1000.0
Sisley,Rara,1000.0
Sisley,Tundra,1000.0
South Beach,Brown Label,1000.0
South Beach,BeHolic,1000.0
South Beach,Aplus Organic Collection,1000.0
South Beach,Alexa Hampton,500.0
South Beach,Atelier Cologne,333.3333
South Beach,Sjal Skincare,333.3333
South Beach,PH Advantage,333.3333
South Beach,Tend Skin,333.3333
South Beach,Bioelements,333.3333
South Beach,Billy Jealousy,250.0
Valmont,Mou,40.0
Valmont,Sisley,25.641
Valmont,Sisley Paris,12.987
Valmont,La Prairie,10.989
Valmont,Rene Caovilla,8.1967
Valmont,La Mer,4.6083
Valmont,RED Valentino,1.1905
Valmont,Charlotte Olympia,0.9862
Valmont,Roger Vivier,0.6211
Valmont,Guerlain,0.5063
aerie,Aeromax,1000.0
aerie,Alpro,1000.0
aerie,Brodie,1000.0
aerie,Treksta,1000.0
aerie,Amaort,1000.0
aerie,Bia Brazil Activewear,1000.0
aerie,Body Angel Activewear,1000.0
aerie,Gretta,1000.0
aerie,Icebug,1000.0
aerie,Farron Elizabeth,1000.0
aerie,From The Blue,1000.0
Alexandre Birman,Alpro,1000.0
Alexandre Birman,Azura,1000.0
Alexandre Birman,Bobster Eyewear,1000.0
Alexandre Birman,Catherine Rapetti,1000.0
Alexandre Birman,Chez by Cheryl,1000.0
Alexandre Birman,Amaort,1000.0
Alexandre Birman,Farron Elizabeth,1000.0
Alexandre Birman,Bastien,1000.0
Alexandre Birman,Jason,1000.0
Alexandre Birman,Erato,1000.0
Alexandre Birman,Alvita,1000.0
Ambiguous,Analog,1000.0
Ambiguous,10.Deep,666.6667
Ambiguous,The Hundreds,666.6667
Ambiguous,Imaginary Foundation,500.0
Ambiguous,Zippo,500.0
Ambiguous,Hollywood Trading Company,500.0
Ambiguous,California Costumes,250.0
Ambiguous,Crooks & Castles,250.0
Ambiguous,180s,200.0
Ambiguous,Chukka,166.6667
Aravon,Karen Scott,58.8235
Aravon,Dockers,26.3158
Aravon,Le Sport Sac,7.2993
Aravon,New Balance,6.8966
Aravon,Skechers,5.988
Aravon,Levi's,0.2192
Aravon,Old Navy,0.0737
Aravon,Gap,0.0425
Aravon,Banana Republic,0.0385
Aravon,Coach,0.0316
Area Forte,Biba,90.9091
Area Forte,Mark Nason,71.4286
Area Forte,Carolina Amato,58.8235
Area Forte,The Addison Story,52.6316
Area Forte,Aquilano Rimondi,47.619
Area Forte,Byblos,45.4545
Area Forte,Sheri Bodell,35.7143
Area Forte,Brochu Walker,33.3333
Area Forte,by Terry,23.2558
Area Forte,Henry Beguelin,20.0
Atria,Veratex,1000.0
Atria,Na Nin Vintage,1000.0
Atria,Bumble Bee,500.0
Atria,Johnny Loves Rosie,500.0
Atria,Glo,500.0
Atria,Cristinaeffe,500.0
Atria,CLEAN,440.4762
Atria,Yarnz,390.8046
Atria,Oribe,388.2353
Atria,Bodycology,377.7778
Aubin and Wills,Tallow,1000.0
Aubin and Wills,Kenetrek,1000.0
Aubin and Wills,Soul of Africa,1000.0
Aubin and Wills,Lisa Levine,1000.0
Aubin and Wills,Ladies of the Canyon,1000.0
Aubin and Wills,Stephenson,1000.0
Aubin and Wills,David Kirsch's,1000.0
Aubin and Wills,Tracy Matthews,1000.0
Aubin and Wills,Solano,1000.0
Aubin and Wills,C Solnicki,1000.0
Aubin and Wills,Shaun Leane,1000.0
Berluti,Brioni,37.037
Berluti,Brooks Brothers,1.355
Bobeau,Gardenia,500.0
Bobeau,Caressa,333.3333
Bobeau,Fresh Produce,333.3333
Bobeau,Liquid Metal,250.0
Bobeau,Mrs. Meyer's,200.0
